date,churn.basic,churn.pro,dau_over_active.basic,dau_over_active.free,dau_over_active.pro,downgrade,events_per_active_day.basic,events_per_active_day.free,events_per_active_day.pro,resurrect,sessions.direct,sessions.email,sessions.organic,sessions.referral,signup_rate.direct,signup_rate.display,signup_rate.email,signup_rate.organic,signup_rate.paid_search,signup_rate.paid_social,"signup_rate.paid_social|country=US,device=mobile",signup_rate.referral,spend.display,spend.paid_search,spend.paid_social,trial_convert,trial_start_rate,upgrade
2024-01-15,0.049171517554996214,0.03127085749192631,0.14986280209325928,0.07849717988422472,0.27932970659565287,0.009947186378021871,11.585721224425466,6.132894235927429,25.189469335225496,0.014428038021901112,74.2503323198003,19.11674121251529,195.38074407394816,36.41676609012806,0.05745933841103641,0.014582626198331599,0.0818753078829694,0.03046248284417863,0.049485230610525455,0.03541923984438878,0.03541923984438878,0.05148896857275851,54.84098255830311,287.3670852469463,179.72758313196863,0.1997628768257341,0.5678696184830205,0.019837619714397296
2024-01-16,0.04874122433038368,0.02874206185011971,0.14967349935060018,0.07975762697431892,0.2769116965006333,0.010165661067827788,11.272930646320383,6.062469178519061,24.77516186735249,0.015146494052558045,90.73123053046912,21.648783869522834,235.04121937670988,39.5894981691645,0.05725925823308848,0.015050622299682891,0.07824521851300245,0.030469883019430797,0.04778056956004736,0.03411204514566828,0.03411204514566828,0.04921140207528713,69.58725764941293,337.95995704903487,201.87835000888282,0.20662562759227338,0.5421107229518523,0.020503538360539333
2024-01-17,0.04879924804031061,0.02882175700987781,0.14026489684292623,0.08210391780893048,0.27840356769343816,0.010761162647831397,11.596093071723875,6.142715444000998,24.45639755802197,0.014623842739773203,87.1214098579509,21.839566780112435,237.3026650453044,42.45826984308258,0.05956795357060994,0.014616863911871664,0.07979328004096285,0.03076368883184514,0.04820792679628491,0.03410697448495399,0.03410697448495399,0.05083543230977351,62.59157978891842,336.72466135463156,196.69935160167623,0.20370092363503123,0.5097652588365834,0.021125185907838084
2024-01-18,0.047412985095331206,0.029491406843567124,0.14004258436061087,0.08214789365700055,0.2734343833107349,0.00993777050880897,12.464293905139145,6.111925376101489,25.819180262705327,0.014991375964626234,92.92262933538849,22.780894961643796,226.43773995866644,44.994939821969474,0.059711149423656434,0.01457614638791368,0.08216655747824284,0.03201467436635943,0.049808942834486,0.03658026940053889,0.03658026940053889,0.050709670969842593,67.18590227393186,340.3805907432718,206.47559092929717,0.19419452176260424,0.51453936938505,0.020002073260896328
2024-01-19,0.046887762528664535,0.029768826518558143,0.150711770561792,0.07673883850129257,0.272974659410284,0.009933439089009758,11.790485538442462,5.838387809259021,24.936918627680214,0.01383653312416657,95.5246083566669,22.161722466582738,215.45602343198428,39.61452962849768,0.06259234695226507,0.015204264284956243,0.08165566640431672,0.03226271076678751,0.04830313152948168,0.036044724934163115,0.036044724934163115,0.05095812878715067,64.70786691891749,325.9524228940121,192.6629095812207,0.20268845697223284,0.5331470518293839,0.020656867507704662
2024-01-20,0.049140063135148744,0.029427078318107373,0.1517548023502196,0.08054187675217338,0.27820205843576973,0.009729780274734545,12.213230112539188,6.280319037118662,25.11767689220067,0.013995918180204498,76.41002813712373,21.318803319233215,210.08830683686836,38.134787954576396,0.06254631933653806,0.014999677851956654,0.0801071727849886,0.029300833096321303,0.04881657643405916,0.034271620860702436,0.034271620860702436,0.05078966128447809,60.872999093111225,277.87483247257063,169.09124429786135,0.2084629265978165,0.5400999647920409,0.020271254547434992
2024-01-21,0.0510838157762209,0.03057007381042072,0.1482712246768051,0.08027935565416987,0.26933138529958506,0.009617070079949101,11.854437806082622,6.193242812113497,24.681031434330084,0.014824614611583775,76.45590850079631,18.540356903433086,189.7267258838726,35.0010673130228,0.06190734416167481,0.01537987564541867,0.0771002819848144,0.03052031231507647,0.046759823557847,0.034832620695504635,0.034832620695504635,0.04909540259990504,56.62754613758751,296.39970178433805,175.69020146509533,0.1978024527800267,0.5722869997244954,0.020614309539230484
2024-01-22,0.04948843347634075,0.03007052541010872,0.1528452600817553,0.08066938647763332,0.2863027451367725,0.01000370512377333,12.32568256976961,6.533741147233,24.24703069110932,0.01520551742954075,90.43943336373896,20.913061131989664,230.0053121942852,45.10672334517759,0.0605927346229915,0.014359433124631754,0.08024106753062528,0.0290632277424926,0.04828033787015614,0.03554819464170672,0.03554819464170672,0.050458015735696915,72.32429446709018,371.7161320057933,200.45523686882945,0.1955054751868292,0.5426693822400086,0.01940865610016045
2024-01-23,0.05129027149456055,0.028275251515251093,0.15384012128978072,0.07951642932238112,0.28518260353757896,0.010691123396489923,12.483541000160956,6.098308037652692,26.18504338168367,0.015121746479580629,93.57615270386498,21.20145776402231,234.50583340205233,47.05607816315649,0.0588878977581995,0.014717559437757113,0.07583995912510823,0.02972646012838617,0.04837116487548471,0.03491412203068679,0.03491412203068679,0.050921822310842926,70.92251000667335,317.7988231993512,204.65801438333438,0.20523533497215213,0.5557384563588317,0.01968294109535623
2024-01-24,0.05072328746338739,0.029358127853758628,0.15727706275137968,0.07928261578979572,0.28918607884514075,0.010339072151769659,12.808993480287977,5.787261489101278,26.1262201860633,0.015727381847894212,82.98504252608559,22.287832795427107,220.26186721324123,47.182109350862866,0.05897031089516863,0.015411292660699646,0.07873301077248608,0.03098480104954865,0.04737329514956619,0.03538579910545854,0.03538579910545854,0.04999189922677739,64.98605744212301,330.7948187384505,198.61373036672455,0.19977272491748618,0.5554243876167861,0.020605086900667365
2024-01-25,0.051919383364461995,0.030435412702747668,0.15280159149854383,0.08216313658386878,0.28067512867423833,0.009992779728003214,12.428487387365426,6.100323676551765,25.321311593100337,0.015256754542720971,72.91748855364145,21.200881358105587,249.24023394923427,43.00747369814383,0.06015498972747909,0.014756380015434374,0.08078149883293671,0.02878071423652233,0.04925957448777778,0.03666543531838587,0.03666543531838587,0.05044796523745026,63.23258235534144,301.13084611923114,199.34424714630688,0.1945234364618992,0.5521245811134817,0.019798271396245
2024-01-26,0.048264951363103575,0.0300614206923103,0.16162025796352036,0.08528979525867994,0.2758505380770616,0.009483676006212156,11.962144807920437,6.062126016758139,25.483860631382377,0.01637018332931887,84.6848566902726,23.803729565275088,200.07031719835746,43.84754841616311,0.05972177868130875,0.014654668307324748,0.07964944939751546,0.029072226399669443,0.04804802588890702,0.03389885354602829,0.03389885354602829,0.04777689623007523,55.57352946270126,303.27974979653055,174.9983252462302,0.2032690366956262,0.5642210743032489,0.01912021005259913
2024-01-27,0.049430533038766995,0.029849872783004786,0.14296212214695464,0.08201295821337089,0.2823188939224964,0.009696043572231153,12.495990451574551,6.10160641646421,24.45550704172865,0.01494819487035333,83.63417006257367,20.498228985081617,202.05185047259022,38.41506427622487,0.05823182058005556,0.015474614541586064,0.08036552090899739,0.030448002875473768,0.049405520007868686,0.03446396303310096,0.03446396303310096,0.05073218300445366,56.273304317045394,287.76095730958855,174.89540882999782,0.20015722053568807,0.5257990173185234,0.018950750105980973
2024-01-28,0.05161495935986368,0.0301480318593664,0.14345045179667715,0.08385498575674057,0.2832760382985056,0.009560337965773734,11.47675728833535,6.32594589002396,25.65606412673324,0.015113564146672621,76.12344289286531,19.408702407103892,211.09785992243022,40.364315754892765,0.05845235159117729,0.014756203209783802,0.08209924928909267,0.030074897584648257,0.05028179337225788,0.03381264473365797,0.03381264473365797,0.04951248384970809,53.92974008675391,276.78328703882994,172.83809816734325,0.20472835285390217,0.5490048708058987,0.019972880495730195
2024-01-29,0.049613984021331915,0.030204141999752108,0.15092585373704728,0.08271096919757744,0.29445753963711707,0.009747500431916262,11.784939385769457,5.956340567973351,25.421997929111907,0.014950274300751284,93.26481168413343,24.987996895729317,269.0266865167593,42.96320239857297,0.05966097563311975,0.015331109339706592,0.07861907693745962,0.028847149032470064,0.05047290258280959,0.034744132241316054,0.034744132241316054,0.04962133366556827,67.53884150748003,345.8691839454984,224.91323720499645,0.18944492057637274,0.5627323865342352,0.020719332283385843
2024-01-30,0.05106561269321574,0.030201245290049028,0.14683219748508716,0.07861701739174246,0.27858804266530396,0.009842556608843343,11.82115755632566,5.867490704898401,25.05230422913468,0.015536784117157861,93.64907618761542,23.356329723325956,243.02140568325686,44.40388579582616,0.058290403112325764,0.01464717132545033,0.077936583680938,0.02984908798848874,0.04906246580437542,0.035591276556071486,0.035591276556071486,0.049229534112931454,59.90458567243431,322.18309005618204,234.69559374387117,0.20205033083436127,0.5619555698516586,0.019786160807060454
2024-01-31,0.048315316403827496,0.030424995119556278,0.15030391362025214,0.07924481623713736,0.2655489102963417,0.009671555780944795,11.979967230965263,5.788455552090445,25.109013293999705,0.015678766117468934,100.72559323551778,22.18432141217303,264.04599503144794,45.220133011807384,0.06116637170334969,0.014919192241560974,0.07790181162972101,0.02996242922406836,0.05035031018235717,0.033765178742032435,0.033765178742032435,0.048354955194276183,60.77999965766158,330.84224962341216,225.67899618052977,0.2044220230692469,0.5306830503013046,0.020084274288243012
2024-02-01,0.04825974480488187,0.03030913998399751,0.15424889771702063,0.0780419235414051,0.26087396200450136,0.010367291040666245,11.997649212544946,6.201899501648827,24.609917833071698,0.015977777081479724,90.14591386696287,23.625341717675237,251.16507088185182,42.60309287818235,0.06169684925819952,0.014761979565617332,0.07919869735028384,0.03022259834542978,0.04879974526168059,0.034660846374898066,0.034660846374898066,0.04931733080534774,65.90036293912593,300.01080168817555,216.5646871694132,0.2052699343687049,0.5385328204764064,0.020484440921467412
2024-02-02,0.051821630541335206,0.029571815112950945,0.15467313052160284,0.08068369528817058,0.27385729944585646,0.009511833848261332,11.84182452316513,5.744970895031916,25.507327344467267,0.015194538431604593,87.22354421066655,22.48485829890586,212.42986853824547,40.11297667289223,0.06105120078814939,0.015491110810797426,0.08435295598534172,0.029781366415018745,0.04903290607980542,0.036180624211871334,0.036180624211871334,0.05139401742387169,70.28675929434056,315.640094280712,204.5074617220417,0.20733594882587658,0.5762002956383933,0.020284807091767595
2024-02-03,0.051550388730730756,0.028219661492914435,0.14997506704859093,0.07964199889902855,0.26801085306974676,0.010170643108728094,11.830824699148565,5.760186942691479,25.38246122022808,0.014575047504373462,70.49422419818059,21.607855489200563,217.2129101759552,39.07727290491273,0.06008262689731424,0.015579906655537252,0.0824736319893265,0.030866292923643172,0.0474381254566631,0.03482479190767143,0.03482479190767143,0.051694417315186404,59.122425037633036,324.56094615636067,179.03209260230346,0.19422469473033244,0.5653329017315522,0.020743272101318575
2024-02-04,0.05108360900540374,0.03017623534806664,0.1519301946968075,0.07909695044606185,0.2722668463036351,0.009887202371030596,11.802780364714005,5.764521913155895,25.643810780469078,0.014711010369437377,75.54595309684434,21.0970288865174,182.30070586063206,38.01925708448714,0.05957927266793242,0.015332067784629986,0.08459175027830576,0.03007816024970086,0.0500480494916539,0.034760239515451145,0.034760239515451145,0.051034423554925656,55.40023692599048,284.2675349026789,177.32164247900675,0.1992503121337169,0.5746808231545741,0.021097346182394793
2024-02-05,0.049239384264997604,0.03022455833767807,0.15378038702095734,0.08156564742930837,0.2811087356422853,0.009444342009870913,12.658752204915295,6.309108738827784,24.852187629142854,0.015218168729189753,87.28004236774119,25.612013193142104,247.64845749226922,45.905810196543115,0.05973267583973634,0.015234021906590832,0.08376068528647303,0.030848275004235662,0.05088183219742122,0.035282168463146496,0.035282168463146496,0.04959016760210615,62.195911567244075,336.0448335117633,197.23234187188962,0.18903691008214601,0.566567822019481,0.020268209694124795
2024-02-06,0.05019971704436868,0.030858597203001364,0.15719805210418783,0.07973396598499537,0.2924935036410851,0.01005363945450898,11.871816812752353,6.284412249440706,24.29294882432872,0.015314269454304,89.7247614516245,24.866825849198158,229.6964537472382,47.2211281595006,0.06350272260786187,0.015207201793229387,0.08252202027924416,0.03054476671345268,0.05007324296445642,0.03442951453143051,0.03442951453143051,0.0493161292739603,58.747625238541936,342.0277709335356,214.05463475828157,0.19679146449374216,0.5499997453972997,0.019798579240705824
2024-02-07,0.052380588809632846,0.03033223723127348,0.15040083886162217,0.07840402850548404,0.30053135042605783,0.010441882678162798,12.244568615196915,6.2409807793886936,25.13883152133967,0.015463421671997957,84.82404543806678,22.872560816345988,229.787390462907,44.3291675830807,0.06438480635144805,0.016577441346819797,0.0813841951513437,0.030052907501729762,0.049957964968776636,0.035211412483831465,0.035211412483831465,0.050036570352223246,60.149437901472545,359.578071238958,204.72673617461191,0.20730685865491744,0.558348054908175,0.0202764627905585
2024-02-08,0.0520943799326806,0.029852296098837734,0.15144634532918352,0.07481932739256435,0.2814270262980648,0.01084774757532397,11.86644743603285,5.985401692351721,24.218927989755574,0.015294739671782215,86.47453211645754,21.71127653585355,263.6610623814609,44.35740368347132,0.06240682365121059,0.015301572388418033,0.0786216582350372,0.031631293163303924,0.04911052803266001,0.03570555754008791,0.03570555754008791,0.04881676330967606,64.48525939139977,343.2430110304935,185.157824800185,0.19204936500353018,0.5902616317270287,0.020425126005950762
2024-02-09,0.05123710603578388,0.029363748432474444,0.1520113767496151,0.07993372462788746,0.2764068706775545,0.010391034069477457,11.570270634361716,5.950210571726659,25.294631487318558,0.015197266538392814,82.56367893887789,22.49905006821659,204.53038594036045,42.25589662731772,0.06306574030964143,0.015928304174931456,0.07434622440893308,0.02992986647996497,0.04904496648212414,0.03466116595547691,0.03466116595547691,0.049383715924824455,60.77686440218512,307.28046132218003,191.65018550746544,0.19316569946256987,0.5603035946091874,0.01887300446543996
2024-02-10,0.051230264942929184,0.030851358560038965,0.15852159919283784,0.0807372520818626,0.27717250626392387,0.01002095166368489,11.55745415795037,5.816328027557372,25.016234082085052,0.014657379344787703,73.95516199057789,20.278347793913888,193.39782328732485,40.33869832044067,0.06478813045957278,0.014617859217623706,0.07972989940657005,0.029512323268071468,0.048212987307638164,0.034623338848239545,0.034623338848239545,0.05121776793367432,55.22465522172281,277.69013745164114,183.50463893032068,0.20178860718280114,0.5390419356084237,0.019317918057675156
2024-02-11,0.0505758521986206,0.028666060966803866,0.16415757498485725,0.07839476630134529,0.27185324737452793,0.009846650708202172,11.793515630520996,6.088071020110229,24.648365329686825,0.014677806038386709,80.18860406243732,18.0608286680218,212.70288536283505,36.64465852217609,0.06268477244153393,0.014523264771294443,0.08253919755385805,0.029710685650445642,0.048348615350699585,0.034913509808171504,0.034913509808171504,0.04988637032869445,56.90540024921007,277.3498722618762,177.0852930602531,0.20049287531081128,0.5301816585750586,0.019851373068033917
2024-02-12,0.05128920057809603,0.030201679153235666,0.15325086121607723,0.08117643859994798,0.2724802407983832,0.009288246366728706,11.770316487269652,6.211625519075335,24.830157771443446,0.014966959649948429,80.94809080631654,21.557944219867977,248.59120162288423,44.54250672021946,0.06016107436060655,0.015683662946741603,0.07823952787267288,0.02939977783401508,0.050219277030256505,0.0359844308153406,0.0359844308153406,0.05032973059039545,62.334439035190165,318.77853899658027,213.91368171518891,0.18662552820149883,0.5424004075747002,0.019708398634378788
2024-02-13,0.05146531580098621,0.029013958480154433,0.1451881649200175,0.07844590786086177,0.2770387006036793,0.00995111749277157,12.283383414978214,6.061840418580954,26.53931605755072,0.013996819168187251,89.32847337297271,23.433486989828122,232.50360916973708,44.59186958833756,0.058566660600077015,0.015358401205378756,0.0804910300867202,0.029750873485058924,0.048456705674692714,0.03562155328837818,0.03562155328837818,0.05294416514404707,59.33463740077653,341.71594853257,213.591832333421,0.19486377067149652,0.56500163900704,0.020690774378997318
2024-02-14,0.04942552086126703,0.029754531590488204,0.15176135629489676,0.07965404282708463,0.29263733824583615,0.010596198384939835,11.824508696406472,5.457366279713763,26.13490940607161,0.014810596635083731,84.47732700200527,24.267166711743958,239.34216526355152,43.24362173521432,0.05868275534616975,0.015533997383419415,0.07826937980015872,0.030161092431778325,0.05021129709219816,0.03444000221856353,0.03444000221856353,0.05345420781512458,64.54317363085595,312.89467490637577,217.41978460088353,0.19920260822288524,0.5426751893208424,0.02082513870337094
2024-02-15,0.05079618686202663,0.029520184578305585,0.14918572766152327,0.07701938527153479,0.28434936838332775,0.010381147144271631,11.68658281637705,5.676736817782938,24.255155829354962,0.015050204198278051,88.19614033378096,23.200005622617933,236.15544500086355,38.68532469534309,0.05823454949482046,0.015064132741174848,0.07875303349058672,0.030978023762170355,0.0495771902794393,0.03409984082287143,0.03409984082287143,0.051608140811290754,62.12242935310207,318.8092958783213,200.73006564715428,0.19309658189944565,0.5819126072882227,0.020361686855182533
2024-02-16,0.04800129789059101,0.028939684769292297,0.14977947447679638,0.07712577328053369,0.2905480939852343,0.010307177800287691,12.183317161003547,5.979969158752397,24.54889564332177,0.015255693901637965,76.04905135246331,21.675375401236227,228.98973140206468,41.97825976602662,0.05991706137728728,0.014973455586912276,0.08017558344475745,0.03070139732563481,0.047609989197309154,0.03599674455297065,0.03599674455297065,0.048792834956627854,59.82390474303626,322.7386893292879,188.32953656877802,0.1969024163476406,0.584154572088408,0.0201523435523449
2024-02-17,0.04822266261897065,0.030802382989066505,0.16020418247052542,0.07835155360746349,0.28574000390585796,0.009860206104327486,12.04313638565425,6.046430510949261,24.94959946885857,0.01525513019932493,74.95089450168058,19.82453712240424,214.74106092317197,36.57081807550824,0.06032759149411757,0.014694702147210338,0.07882460913239513,0.03098989377913827,0.049676212040736814,0.03544074047533938,0.03544074047533938,0.05070671979129171,53.31630529219781,305.2241914505503,191.30437449843222,0.19771621050477423,0.5765746308906922,0.020182809960242302
2024-02-18,0.046456292981620066,0.030640969841779053,0.14914205712025844,0.08717168842914357,0.2798565357180447,0.00931180254577856,12.886144077427517,5.935085652694626,24.91250963738258,0.01508038560364211,72.42499229158726,18.79182509181864,211.29306054904742,39.41058507723173,0.05637323542928024,0.014211127512301724,0.07543517836535489,0.032073329333552746,0.04968446695737593,0.034143852012450654,0.034143852012450654,0.04810171646061444,51.85476495961491,310.1890207702024,161.56512523048158,0.1971444876774892,0.5573901571241289,0.020408486640316918
2024-02-19,0.04929639211945633,0.02968244133113975,0.1479396148680354,0.08418223709226799,0.2889430999583698,0.009914957815688687,11.568885220927903,5.836849949300386,25.15235429320924,0.015367321415344502,80.8353347736617,20.527416766928443,191.01209908427515,40.47104323803807,0.05606841217113833,0.014211983137534736,0.07995656701173447,0.029915007660243804,0.04884292734588119,0.035536780229096794,0.035536780229096794,0.04956067287249819,53.657668598263555,308.5512300944402,173.50759149959947,0.20967732695865215,0.5496522810421363,0.019912452645613008
2024-02-20,0.049861010586715646,0.028831976210010345,0.14192832825352575,0.07796245967276674,0.2777471294277922,0.010270944595040129,11.720529463321085,6.059715244451679,23.839340838250216,0.015243606635772415,92.32227445608811,22.238112393170685,269.90020194713753,44.98068485558111,0.05665610428052842,0.015087674343939282,0.07861207653030225,0.02920294740609214,0.048718332243271975,0.034704054610484154,0.034704054610484154,0.051140355454541646,70.6393042500145,359.04312347740864,216.02016242268462,0.2032119557752317,0.5102105796522108,0.0197774992531814
2024-02-21,0.05340292586533505,0.030153614859526463,0.14775966779829103,0.0780316665437756,0.27068826125955453,0.010115174460305193,12.178099391621343,5.913577549150876,24.11579020067513,0.014951139705324716,86.36885317824459,23.705360471613396,256.2228943400996,41.981394675629275,0.05825246663790558,0.015509017518104058,0.07657000347421905,0.030298758284943796,0.05100471304340757,0.03499663893643705,0.03499663893643705,0.053536069035851855,68.91092088788454,352.29876102768657,208.6060913871218,0.20052214645370206,0.5399903199272276,0.01959119594323543
2024-02-22,0.0495519281245067,0.031018070881526003,0.1540165192588539,0.08062304723633737,0.26531689026932537,0.010202737835441343,11.59339021480255,5.975251033196056,24.836670828335773,0.01505696092178378,85.20339243172654,23.64587354816601,253.21879921186348,39.01089266180965,0.056799943283134584,0.015212878039324161,0.08214308129769438,0.029693369926990284,0.051135314592868145,0.032204656325929844,0.032204656325929844,0.05337271194661358,69.74353247465346,304.55649086336825,194.1442816185644,0.19317752083252954,0.5547059037319656,0.02087303229977136
2024-02-23,0.05148960008207994,0.030289648941033163,0.1468557779863283,0.07933046660837023,0.26607649171253683,0.009918068795017202,11.826588581625094,6.0828631305503675,24.588492577724068,0.01559655113678681,82.90108712990569,23.52845851142505,232.95794390152798,36.994176695507136,0.05798592197752993,0.014591814258637892,0.07931317527341285,0.030995247658044636,0.04907689704022179,0.032772604297336146,0.032772604297336146,0.051088990981320186,61.46905013494929,298.3724450450174,194.7045467977508,0.19750046557933187,0.5534994520092723,0.02039094328793572
